file_name,score
1910.pkl,0.7101027965545654
1042.pkl,-0.49634718894958496
8346.pkl,-0.04377434030175209
1882.pkl,2.106830358505249
860.pkl,0.5234125852584839
11027.pkl,2.3575804233551025
6925.pkl,2.689253091812134
8185.pkl,2.9405863285064697
1742.pkl,-0.18322159349918365
10299.pkl,-0.6844518184661865
3591.pkl,-0.21332065761089325
8989.pkl,-0.2261987328529358
10937.pkl,0.5464894771575928
9929.pkl,-0.23200510442256927
888.pkl,-0.22781145572662354
10994.pkl,-0.38505294919013977
7065.pkl,-0.02072104439139366
364.pkl,0.030468786135315895
9407.pkl,-0.3666730523109436
3635.pkl,0.3987497389316559
10596.pkl,1.8621091842651367
5748.pkl,-0.2775680422782898
7364.pkl,2.4137637615203857
3948.pkl,1.8383795022964478
8490.pkl,0.17326441407203674
3436.pkl,-0.27383366227149963
10177.pkl,0.30011215806007385
3531.pkl,2.5109801292419434
8706.pkl,0.1758843958377838
5068.pkl,-0.12492512166500092
11049.pkl,2.7198805809020996
1665.pkl,-0.3666110932826996
4240.pkl,-0.11198440194129944
9899.pkl,0.41689223051071167
3896.pkl,3.0075931549072266
10119.pkl,0.6012784242630005
4778.pkl,0.048965685069561005
6799.pkl,2.193204879760742
2401.pkl,0.4270985424518585
3126.pkl,-1.1830670833587646
6713.pkl,-0.36022132635116577
1723.pkl,2.3698408603668213
7484.pkl,0.6466521620750427
1286.pkl,2.8524224758148193
10089.pkl,0.03746339678764343
4498.pkl,0.570163369178772
4073.pkl,2.616576910018921
7199.pkl,2.4684720039367676
3237.pkl,1.9309569597244263
2582.pkl,-0.09854177385568619
2289.pkl,-0.019611746072769165
8582.pkl,-0.9116469621658325
4682.pkl,0.6237185001373291
3934.pkl,2.709362268447876
5810.pkl,-0.7920167446136475
6858.pkl,3.0110085010528564
6493.pkl,2.9835996627807617
2802.pkl,-0.04994770511984825
1281.pkl,-1.052690863609314
438.pkl,-1.1697545051574707
1171.pkl,1.8493925333023071
5490.pkl,-0.37179669737815857
1052.pkl,0.6976133584976196
2807.pkl,1.6428576707839966
6443.pkl,2.9104177951812744
299.pkl,3.0003137588500977
7076.pkl,-0.1252577304840088
10355.pkl,-0.19708679616451263
444.pkl,-0.32631924748420715
9675.pkl,0.33540502190589905
9555.pkl,0.003834683680906892
10787.pkl,0.08726777136325836
3352.pkl,0.6458302140235901
2767.pkl,0.1910371333360672
4999.pkl,0.3316137492656708
7661.pkl,-0.9802258014678955
9920.pkl,0.0357336662709713
11120.pkl,1.1420681476593018
8537.pkl,-0.10212431848049164
8173.pkl,2.950650215148926
4396.pkl,-0.06662950664758682
2751.pkl,-1.3491406440734863
8459.pkl,-0.3087727725505829
6242.pkl,-0.36950409412384033
5380.pkl,-0.6018351316452026
3862.pkl,-0.10446684062480927
4351.pkl,0.5228835940361023
3010.pkl,2.4866132736206055
8934.pkl,1.9760822057724
7509.pkl,0.12746970355510712
3385.pkl,1.8035888671875
7470.pkl,2.127488613128662
6679.pkl,2.8500804901123047
8212.pkl,-0.8302074670791626
4338.pkl,1.6508269309997559
2019.pkl,0.5266297459602356
9398.pkl,2.3740651607513428
10735.pkl,-0.47564253211021423
8217.pkl,1.0465341806411743
4144.pkl,-0.16475124657154083
3145.pkl,1.905446171760559
4180.pkl,0.06311642378568649
8541.pkl,0.3005085587501526
2536.pkl,-0.43610331416130066
8685.pkl,2.1032285690307617
8586.pkl,1.6554336547851562
6996.pkl,3.0882678031921387
7268.pkl,0.08142760396003723
9774.pkl,-0.534365713596344
3301.pkl,0.20674006640911102
3263.pkl,0.07337011396884918
7646.pkl,0.09040720015764236
1858.pkl,2.4140267372131348
10519.pkl,0.6683648824691772
5935.pkl,-0.24580930173397064
1978.pkl,0.06912064552307129
2856.pkl,2.3534903526306152
2577.pkl,0.17012809216976166
5786.pkl,-0.26842638850212097
1207.pkl,-0.5551629066467285
9526.pkl,0.32966282963752747
4946.pkl,2.4814577102661133
4564.pkl,-0.2582395672798157
8916.pkl,-0.7214903831481934
11139.pkl,0.6607961058616638
9250.pkl,-0.08909716457128525
2431.pkl,3.0516695976257324
2840.pkl,1.977401852607727
5589.pkl,1.0733287334442139
3910.pkl,0.47531265020370483
9604.pkl,0.19356176257133484
1469.pkl,3.086125135421753
111.pkl,-0.9970810413360596
8384.pkl,1.9128327369689941
7516.pkl,2.632612705230713
237.pkl,2.036332130432129
1951.pkl,-0.3306305706501007
8605.pkl,0.8291940689086914
2477.pkl,-0.05688941478729248
9332.pkl,-0.3522128760814667
342.pkl,2.0824332237243652
4661.pkl,-0.03205014392733574
10829.pkl,2.113584518432617
1813.pkl,-0.3766116201877594
4606.pkl,0.4362601041793823
7111.pkl,1.8503062725067139
7625.pkl,1.277185082435608
9657.pkl,-0.3496490716934204
5737.pkl,0.04180825129151344
4309.pkl,2.0706207752227783
4812.pkl,0.1861877739429474
1050.pkl,-1.854671835899353
5948.pkl,1.4530200958251953
1350.pkl,0.14003708958625793
9949.pkl,2.864093780517578
5255.pkl,0.2510852515697479
527.pkl,2.9136178493499756
10400.pkl,0.24267582595348358
8557.pkl,-0.16788268089294434
1291.pkl,-1.3316906690597534
1358.pkl,1.0187379121780396
8062.pkl,0.2616080045700073
7966.pkl,-0.16669252514839172
1769.pkl,0.9664660096168518
7287.pkl,2.7350974082946777
3964.pkl,-0.8589003086090088
4177.pkl,-0.14986886084079742
9534.pkl,-0.820059061050415
6299.pkl,-0.27337008714675903
7886.pkl,1.4153677225112915
10733.pkl,-0.5664851069450378
2089.pkl,2.7746572494506836
1867.pkl,2.8689756393432617
1539.pkl,-0.4444648027420044
7075.pkl,0.896736204624176
8852.pkl,2.8245296478271484
10905.pkl,-0.027233293280005455
6062.pkl,2.899250030517578
5099.pkl,2.623046636581421
8904.pkl,1.0594767332077026
9975.pkl,2.741128921508789
169.pkl,-0.9165865182876587
9446.pkl,1.4432586431503296
9218.pkl,-0.9842461943626404
5527.pkl,-1.32450532913208
2516.pkl,0.02370316907763481
1601.pkl,-0.28233906626701355
5338.pkl,-1.1059015989303589
4658.pkl,2.3168394565582275
10961.pkl,2.931788206100464
1325.pkl,1.5418952703475952
2606.pkl,0.038894206285476685
6751.pkl,0.765913188457489
3366.pkl,1.1081112623214722
9316.pkl,-0.24837519228458405
7099.pkl,2.897888422012329
2233.pkl,0.11953752487897873
5035.pkl,-0.33420330286026
2591.pkl,0.36654025316238403
3253.pkl,-1.3222328424453735
822.pkl,0.5273997783660889
3445.pkl,-0.8874945640563965
7404.pkl,-0.6230664849281311
99.pkl,-1.5913629531860352
7921.pkl,1.3030139207839966
7808.pkl,2.5920639038085938
6512.pkl,0.31824591755867004
8692.pkl,-0.18815705180168152
8543.pkl,0.7486584782600403
1424.pkl,-1.2751818895339966
5999.pkl,-0.35690221190452576
8910.pkl,-1.3569344282150269
11110.pkl,1.7796192169189453
3749.pkl,0.4637179672718048
1079.pkl,0.42026954889297485
9894.pkl,-0.5082091689109802
8141.pkl,2.1863205432891846
2620.pkl,0.4806453287601471
5806.pkl,0.2879908084869385
6911.pkl,-0.8093700408935547
321.pkl,-0.3886868357658386
1357.pkl,0.7384260892868042
5221.pkl,2.323848009109497
9062.pkl,-0.23125885426998138
7927.pkl,0.8909170627593994
10959.pkl,0.11162959784269333
749.pkl,2.570237159729004
10634.pkl,1.8686203956604004
10034.pkl,1.8212186098098755
3015.pkl,-0.7900736927986145
210.pkl,2.4154820442199707
6167.pkl,-0.9135283827781677
3017.pkl,-1.543152093887329
3770.pkl,2.654818058013916
4986.pkl,2.944937229156494
10260.pkl,0.7432855367660522
9552.pkl,-0.47556641697883606
953.pkl,2.7502965927124023
10676.pkl,2.859363079071045
8723.pkl,-0.14646302163600922
10251.pkl,0.6782734990119934
5508.pkl,0.6972072124481201
7800.pkl,2.639411211013794
4800.pkl,-0.029304787516593933
7823.pkl,-0.5057592988014221
1496.pkl,0.7912092804908752
6016.pkl,0.20105764269828796
3654.pkl,0.42689910531044006
9462.pkl,0.10013049840927124
1651.pkl,0.733940064907074
2554.pkl,-0.28999656438827515
6767.pkl,3.0364317893981934
6411.pkl,-0.21426084637641907
51.pkl,-0.07398159801959991
6259.pkl,-0.0484740249812603
3885.pkl,-0.711091935634613
11167.pkl,-0.615222692489624
3287.pkl,-0.17350639402866364
6331.pkl,-0.11350136995315552
9882.pkl,0.21708805859088898
8631.pkl,0.3446117639541626
10514.pkl,1.9616854190826416
6941.pkl,0.1013765037059784
5570.pkl,-0.2861238718032837
2934.pkl,1.3572477102279663
1451.pkl,-1.1910911798477173
4368.pkl,0.17979371547698975
3960.pkl,-0.60248202085495
8597.pkl,1.626360535621643
4817.pkl,0.3874608278274536
8224.pkl,-0.4363027811050415
10125.pkl,1.4087084531784058
6046.pkl,0.26234889030456543
3447.pkl,-0.5240305066108704
10490.pkl,-0.022071687504649162
9539.pkl,-0.2201729118824005
4917.pkl,1.1373008489608765
3525.pkl,-0.4344823360443115
1010.pkl,-0.2071569412946701
1712.pkl,-0.8737682700157166
10014.pkl,-0.3661286532878876
188.pkl,-0.03588845208287239
1004.pkl,2.710341691970825
1458.pkl,0.043516457080841064
10761.pkl,-0.5729447603225708
2701.pkl,0.15138468146324158
7874.pkl,0.16272936761379242
732.pkl,-0.38903000950813293
5554.pkl,2.0414352416992188
9334.pkl,2.906463623046875
7091.pkl,1.6891748905181885
4922.pkl,-1.1165375709533691
8799.pkl,-0.007437225431203842
695.pkl,0.5469479560852051
7934.pkl,-0.14234085381031036
6829.pkl,1.842458724975586
4014.pkl,0.7016201019287109
9238.pkl,3.061448574066162
9171.pkl,-0.17740951478481293
7238.pkl,-2.062408447265625
5700.pkl,0.17560045421123505
1039.pkl,-1.082452416419983
177.pkl,-0.09874226152896881
10364.pkl,0.685387909412384
4852.pkl,2.6767818927764893
1275.pkl,-0.3586147427558899
8648.pkl,-0.36848515272140503
2024.pkl,-0.08670021593570709
1997.pkl,-0.4913727641105652
317.pkl,-0.24152018129825592
10605.pkl,0.32150641083717346
2812.pkl,0.2991528809070587
1656.pkl,2.985217809677124
7526.pkl,-0.14569485187530518
5501.pkl,-0.24785824120044708
629.pkl,0.535508394241333
7560.pkl,-0.13170857727527618
9990.pkl,-0.17526043951511383
9065.pkl,-0.6200066804885864
1909.pkl,2.7384321689605713
4118.pkl,-0.044686295092105865
9812.pkl,2.9775311946868896
2605.pkl,-0.08826258778572083
4898.pkl,-0.6250109076499939
4884.pkl,0.09016789495944977
5947.pkl,0.28590261936187744
8958.pkl,0.4651258587837219
4197.pkl,-0.04301562160253525
4551.pkl,-0.18396931886672974
2213.pkl,-0.2807811498641968
9293.pkl,-0.09330220520496368
1315.pkl,1.1405470371246338
1123.pkl,-0.2836500108242035
3241.pkl,2.948275327682495
6123.pkl,1.8146742582321167
4466.pkl,3.0389347076416016
362.pkl,-0.3725428283214569
8093.pkl,3.029224157333374
922.pkl,-0.275455117225647
6230.pkl,0.3483814299106598
1019.pkl,0.8098590970039368
2949.pkl,0.5752625465393066
7035.pkl,-0.20812739431858063
1914.pkl,-0.5888382792472839
1210.pkl,-0.1456770896911621
10998.pkl,1.2140957117080688
8602.pkl,0.020862111821770668
6657.pkl,-0.12876582145690918
6999.pkl,-0.3094369173049927
25.pkl,-0.646487295627594
3115.pkl,2.947234869003296
1571.pkl,0.6280568242073059
8481.pkl,-0.22209298610687256
9168.pkl,-0.9533582925796509
3906.pkl,0.8100054264068604
2342.pkl,-0.36720046401023865
4323.pkl,-0.3829517662525177
3904.pkl,-0.20481227338314056
5055.pkl,2.323815107345581
2937.pkl,0.04250530153512955
4133.pkl,-0.398072212934494
10909.pkl,0.22761662304401398
5468.pkl,-0.00035033212043344975
6013.pkl,2.9451982975006104
1043.pkl,-0.6953820586204529
8460.pkl,-0.2872335612773895
7849.pkl,-1.019300103187561
3579.pkl,2.285836935043335
677.pkl,-0.7464540004730225
3735.pkl,1.6232919692993164
9405.pkl,-0.07552876323461533
7907.pkl,0.31937721371650696
2329.pkl,-0.25146523118019104
5459.pkl,-1.1493052244186401
10385.pkl,-0.2202262431383133
3261.pkl,3.02321720123291
10067.pkl,-0.022040093317627907
10038.pkl,0.6703872680664062
6248.pkl,-1.2585221529006958
3877.pkl,0.9091304540634155
4287.pkl,0.5120702981948853
5233.pkl,2.9839956760406494
6238.pkl,0.5675464272499084
4381.pkl,2.0126852989196777
3384.pkl,1.7711842060089111
4989.pkl,0.4761546850204468
10607.pkl,-0.619415283203125
5214.pkl,-0.04983340576291084
4542.pkl,0.6200151443481445
2224.pkl,1.4058477878570557
10744.pkl,2.2610561847686768
1963.pkl,0.5487576723098755
11161.pkl,-0.4391476511955261
9412.pkl,-0.3861522674560547
120.pkl,0.4986953139305115
4879.pkl,-0.15057821571826935
1800.pkl,1.2543703317642212
6664.pkl,-0.2737824022769928
4023.pkl,0.30957654118537903
9577.pkl,2.8941750526428223
8846.pkl,3.006648302078247
9941.pkl,2.8993771076202393
5325.pkl,-1.1569238901138306
5034.pkl,-0.22221305966377258
28.pkl,2.300788640975952
4721.pkl,-0.35500943660736084
6193.pkl,0.22997653484344482
10658.pkl,0.2648426294326782
2403.pkl,0.5226369500160217
4978.pkl,-0.26783645153045654
9296.pkl,-0.07127910852432251
7779.pkl,0.10114353150129318
1110.pkl,-0.21758024394512177
3883.pkl,0.07890140265226364
7545.pkl,0.12095171213150024
1608.pkl,1.362627387046814
7381.pkl,0.3033246099948883
7513.pkl,0.3386959135532379
7697.pkl,-0.0341784842312336
747.pkl,1.8361867666244507
735.pkl,0.2743203938007355
3915.pkl,-0.7514028549194336
5177.pkl,0.023900657892227173
4664.pkl,0.19164982438087463
810.pkl,2.9300076961517334
2353.pkl,-1.0071173906326294
1329.pkl,-0.057984188199043274
2214.pkl,-0.4438799023628235
9595.pkl,0.44835615158081055
398.pkl,-0.11636047065258026
10526.pkl,-0.07709184288978577
4916.pkl,-0.8382714986801147
5735.pkl,-0.17063890397548676
2351.pkl,0.7540168166160583
7239.pkl,0.42067939043045044
667.pkl,3.0130789279937744
5166.pkl,3.073594093322754
9846.pkl,-0.0812443345785141
3365.pkl,2.5142898559570312
2391.pkl,2.7867205142974854
6237.pkl,0.1155814453959465
10267.pkl,-1.0111327171325684
3829.pkl,-0.42638611793518066
2425.pkl,-0.5771499872207642
3429.pkl,3.0361714363098145
8379.pkl,-0.22598423063755035
8740.pkl,2.6736440658569336
5923.pkl,-0.24461044371128082
5553.pkl,0.38375288248062134
3411.pkl,-0.8630845546722412
8134.pkl,2.5545241832733154
10352.pkl,0.22782671451568604
10715.pkl,0.2738628089427948
6775.pkl,-0.21777765452861786
6983.pkl,-0.11694145202636719
7382.pkl,-0.09564676880836487
2120.pkl,-0.9045170545578003
5144.pkl,-0.3165372908115387
2608.pkl,-0.3743497431278229
9958.pkl,1.7659190893173218
4478.pkl,-1.0823652744293213
68.pkl,-0.9670504331588745
4728.pkl,0.24879924952983856
1193.pkl,0.6121742129325867
5354.pkl,2.9303317070007324
3917.pkl,-0.27201521396636963
2553.pkl,1.8118208646774292
5462.pkl,-0.5643630623817444
75.pkl,0.887917160987854
5691.pkl,2.171151876449585
1560.pkl,1.5801140069961548
3928.pkl,3.0185115337371826
9906.pkl,0.09381405264139175
2503.pkl,-0.15496417880058289
5366.pkl,0.8016501665115356
7859.pkl,-0.6121114492416382
10648.pkl,-0.0382654033601284
1851.pkl,2.1229655742645264
10151.pkl,-0.27395960688591003
1733.pkl,0.15353438258171082
2388.pkl,2.696377992630005
5279.pkl,-1.5569381713867188
2796.pkl,-0.28041020035743713
8436.pkl,2.871391534805298
5138.pkl,0.20323055982589722
6806.pkl,-1.1695849895477295
5882.pkl,-0.5450057983398438
768.pkl,-0.7884688973426819
4431.pkl,-0.5254767537117004
3866.pkl,-0.9434312582015991
6656.pkl,-0.02721535414457321
998.pkl,-0.9319467544555664
5939.pkl,-0.5734807252883911
3396.pkl,-1.2660880088806152
2313.pkl,2.6110384464263916
10640.pkl,2.456291913986206
2568.pkl,-1.0171852111816406
10118.pkl,-0.1697855293750763
9873.pkl,-1.2888386249542236
8166.pkl,2.9678757190704346
0.pkl,0.30034804344177246
2166.pkl,-1.582024335861206
7627.pkl,2.407994270324707
6665.pkl,2.5459718704223633
6848.pkl,-0.07820593565702438
8467.pkl,3.0328807830810547
8020.pkl,1.1337065696716309
3367.pkl,-0.03310117870569229
7971.pkl,0.37845033407211304
6478.pkl,1.8284589052200317
11150.pkl,-0.20671328902244568
9155.pkl,0.14359590411186218
10870.pkl,-0.04573887214064598
8749.pkl,-0.4308754503726959
9788.pkl,-0.2589862644672394
4856.pkl,-0.08022775501012802
5904.pkl,-0.10901599377393723
5969.pkl,0.09021208435297012
684.pkl,1.941053867340088
403.pkl,-0.6671470999717712
8756.pkl,-0.5470477342605591
2820.pkl,-0.20494458079338074
7988.pkl,0.25779417157173157
5840.pkl,1.8840641975402832
6830.pkl,-0.12058795988559723
2312.pkl,2.0601296424865723
3271.pkl,-0.42643848061561584
7738.pkl,-0.2492699772119522
1582.pkl,-0.5343599915504456
7025.pkl,0.4339272677898407
6064.pkl,0.40371736884117126
7968.pkl,0.33837026357650757
4770.pkl,0.5928351283073425
24.pkl,0.31874826550483704
7973.pkl,-0.3974186182022095
2428.pkl,-0.27080675959587097
11201.pkl,-0.34040701389312744
633.pkl,-0.222944438457489
6060.pkl,-0.13655923306941986
5000.pkl,-0.12108631432056427
6455.pkl,0.4310157001018524
2032.pkl,-0.8436261415481567
5296.pkl,0.25577473640441895
4967.pkl,0.11281523108482361
6584.pkl,-0.2980264723300934
5955.pkl,0.8491030335426331
9411.pkl,-0.24944311380386353
3438.pkl,1.5639442205429077
6066.pkl,-0.2958509922027588
7747.pkl,1.8810532093048096
10248.pkl,-0.3838048279285431
10315.pkl,1.1300519704818726
6073.pkl,0.22303815186023712
7917.pkl,-0.1606079787015915
5523.pkl,-1.005722165107727
5499.pkl,-0.4891873300075531
2399.pkl,-2.244826555252075
7039.pkl,-0.3066730499267578
5537.pkl,-0.0703173577785492
4475.pkl,-0.3929292559623718
8487.pkl,0.4001639187335968
7788.pkl,-0.5256204009056091
2171.pkl,2.4679505825042725
6727.pkl,2.7269232273101807
6870.pkl,-0.3275577127933502
4998.pkl,0.08568433672189713
1117.pkl,0.3157621920108795
6243.pkl,0.6795350313186646
1947.pkl,0.6284586191177368
6924.pkl,-0.46704643964767456
1605.pkl,-1.1906228065490723
3589.pkl,2.7219789028167725
3011.pkl,2.023743152618408
4276.pkl,-1.0327495336532593
1099.pkl,1.647161841392517
6951.pkl,-0.25760582089424133
10285.pkl,2.9552724361419678
1453.pkl,0.012895983643829823
1126.pkl,0.25932300090789795
1899.pkl,-0.11016132682561874
5685.pkl,-0.351994127035141
507.pkl,-0.2919391989707947
3536.pkl,-0.17021355032920837
10210.pkl,0.6467097997665405
9724.pkl,2.777355670928955
3932.pkl,3.009979724884033
7931.pkl,0.33097636699676514
4173.pkl,-0.1633501797914505
5153.pkl,2.7680892944335938
94.pkl,-0.870963454246521
372.pkl,-1.3097513914108276
5577.pkl,-0.006068491376936436
3016.pkl,0.1790502369403839
10556.pkl,0.90730881690979
11078.pkl,0.07248494029045105
4388.pkl,3.0342233180999756
9356.pkl,-0.10508556663990021
1119.pkl,0.19177252054214478
9966.pkl,0.18711577355861664
722.pkl,-0.23580414056777954
7537.pkl,0.24595850706100464
10310.pkl,-0.46851232647895813
7087.pkl,0.15818071365356445
3377.pkl,-0.18696576356887817
4110.pkl,3.0298047065734863
5804.pkl,-0.8502715826034546
6825.pkl,0.5637125968933105
5458.pkl,-0.2731868028640747
1476.pkl,-1.562421202659607
4530.pkl,0.11279674619436264
843.pkl,0.8039716482162476
4982.pkl,-0.12605474889278412
9117.pkl,3.000429630279541
6179.pkl,-0.03598194941878319
2570.pkl,-0.26807746291160583
10062.pkl,0.0780223160982132
8864.pkl,0.4183483123779297
970.pkl,-0.251828670501709
9591.pkl,2.4982635974884033
7642.pkl,0.181786447763443
8271.pkl,-0.05428124964237213
4961.pkl,0.8242137432098389
470.pkl,0.22932015359401703
2253.pkl,-0.16759204864501953
1532.pkl,-1.1885524988174438
2633.pkl,2.476776361465454
2206.pkl,0.46827977895736694
8673.pkl,0.2056434452533722
9322.pkl,0.8844473361968994
1818.pkl,0.5014086961746216
2952.pkl,-0.11205453425645828
7176.pkl,0.35006651282310486
7324.pkl,3.060849905014038
10081.pkl,0.377947062253952
7986.pkl,0.7012044787406921
7019.pkl,0.03410709276795387
5371.pkl,2.5770509243011475
2963.pkl,2.2359228134155273
6101.pkl,-0.2983793616294861
5205.pkl,3.053715467453003
7070.pkl,0.6290057301521301
10935.pkl,2.3121793270111084
7581.pkl,-0.018989283591508865
4881.pkl,2.688854455947876
7187.pkl,0.27627241611480713
1006.pkl,-0.19172920286655426
1594.pkl,-1.4720051288604736
5004.pkl,-0.3210934102535248
1563.pkl,0.6482701897621155
8243.pkl,1.0071392059326172
4665.pkl,0.019088560715317726
7982.pkl,-0.32220596075057983
6530.pkl,-0.13422152400016785
3424.pkl,-0.1483968198299408
846.pkl,0.5114511847496033
4810.pkl,0.01910596340894699
6850.pkl,0.31914573907852173
9315.pkl,0.3858835995197296
6178.pkl,-0.39554470777511597
477.pkl,-0.8368089199066162
469.pkl,-0.15357446670532227
1864.pkl,2.3008534908294678
11038.pkl,2.051766872406006
4924.pkl,0.5720765590667725
2189.pkl,-0.5627656579017639
10215.pkl,-0.40683555603027344
3655.pkl,0.06614791601896286
8323.pkl,-0.09674070030450821
3809.pkl,0.8802714943885803
6931.pkl,0.22432918846607208
7305.pkl,0.1026088297367096
6625.pkl,-0.28819212317466736
6000.pkl,-0.10942557454109192
4586.pkl,-0.5420397520065308
3628.pkl,3.061208486557007
3468.pkl,0.22762195765972137
8772.pkl,-0.19678691029548645
2984.pkl,2.71187424659729
3499.pkl,-0.28981491923332214
1708.pkl,-0.2234003096818924
2624.pkl,0.6359979510307312
6245.pkl,-0.4282217025756836
5219.pkl,-0.7930476665496826
4626.pkl,0.23595629632472992
11103.pkl,2.0545318126678467
1650.pkl,-0.12299700081348419
535.pkl,-0.010442654602229595
1319.pkl,-0.6871188282966614
10214.pkl,-0.4129379093647003
93.pkl,2.66670560836792
8811.pkl,-0.3641379177570343
2548.pkl,-0.2178305685520172
6904.pkl,2.6983020305633545
10946.pkl,-0.8380064368247986
4293.pkl,2.1119465827941895
7684.pkl,1.7322996854782104
10880.pkl,2.6738688945770264
6937.pkl,2.7550580501556396
2095.pkl,-0.8864458203315735
1155.pkl,-0.6224604845046997
8681.pkl,-1.5512675046920776
8812.pkl,2.812062978744507
4037.pkl,-0.4475485682487488
5611.pkl,0.24879993498325348
10966.pkl,-0.18498539924621582
2068.pkl,-0.2125638723373413
5091.pkl,0.10083833336830139
582.pkl,-0.9289196133613586
2597.pkl,-0.4479716718196869
303.pkl,-0.63359135389328
7188.pkl,0.017627926543354988
6233.pkl,2.359517812728882
1876.pkl,-0.22713829576969147
9340.pkl,-0.005889595486223698
8894.pkl,-2.1814520359039307
4440.pkl,0.03774065896868706
10883.pkl,2.516031503677368
5809.pkl,-0.8304480314254761
1812.pkl,0.6087246537208557
1692.pkl,0.7195148468017578
11028.pkl,-0.08696244657039642
3100.pkl,0.4151196777820587
2245.pkl,0.7322642803192139
9012.pkl,-0.46152961254119873
1386.pkl,0.3301950693130493
1543.pkl,1.7427597045898438
2439.pkl,0.12252238392829895
2637.pkl,0.4227723479270935
658.pkl,0.7721860408782959
3435.pkl,-0.3867073953151703
4083.pkl,0.06403710693120956
3913.pkl,0.17775201797485352
8167.pkl,0.7899726033210754
2390.pkl,3.081251621246338
2331.pkl,1.8694370985031128
2167.pkl,0.4599912464618683
4071.pkl,0.6296105980873108
7736.pkl,2.203967809677124
1253.pkl,0.07348376512527466
8848.pkl,-0.39112770557403564
8335.pkl,-0.29868876934051514
8285.pkl,-0.3695303201675415
263.pkl,-0.9843474626541138
2809.pkl,2.847482919692993
10710.pkl,-0.354939728975296
2113.pkl,1.9933651685714722
9135.pkl,0.33660075068473816
7291.pkl,0.8500611186027527
6050.pkl,-0.2522134780883789
9614.pkl,-0.700981616973877
5374.pkl,-0.7017444968223572
7353.pkl,-0.1587834656238556
2430.pkl,-0.1756095141172409
9521.pkl,-0.9656819701194763
2917.pkl,3.0152335166931152
4235.pkl,-0.8878498077392578
10452.pkl,-0.12736833095550537
2020.pkl,-0.4163070023059845
7434.pkl,-0.3001924157142639
7352.pkl,0.6304804682731628
4038.pkl,1.8958758115768433
2628.pkl,0.039523880928754807
139.pkl,0.0018696060869842768
6677.pkl,2.9137749671936035
833.pkl,-0.14605629444122314
11179.pkl,-0.1712990552186966
1726.pkl,-0.2576242983341217
1465.pkl,-0.1505288928747177
10803.pkl,1.0593217611312866
634.pkl,-0.5549819469451904
9170.pkl,-0.9837679862976074
5396.pkl,-0.2279394418001175
669.pkl,-0.7909272909164429
2902.pkl,0.1217249259352684
3256.pkl,-0.39448991417884827
4668.pkl,0.7371857166290283
778.pkl,2.1487667560577393
10507.pkl,-0.20421439409255981
10609.pkl,0.32936984300613403
1822.pkl,0.1076059564948082
10688.pkl,2.3290042877197266
1506.pkl,2.4401888847351074
8096.pkl,0.19534704089164734
1270.pkl,-0.21365143358707428
11069.pkl,-0.28256726264953613
10180.pkl,-0.3753112852573395
7796.pkl,-0.3215749263763428
6653.pkl,-0.3696056306362152
2046.pkl,1.1531639099121094
4357.pkl,-2.2903616428375244
5083.pkl,-0.5134744048118591
